order_item_id,order_id,product_id,quantity,subtotal
2058,1352,305,5,3904.6
2059,1400,749,1,665.91
2060,1888,687,4,1675.2
2061,52,118,1,45.43
2062,455,623,1,50.99
2063,1167,577,1,738.52
2064,1156,727,4,672.44
2065,1619,680,2,1524.36
2066,131,214,2,1906.9
2067,986,605,5,3122.65
2068,879,760,1,645.98
2069,1680,96,5,2114.45
2070,157,766,5,3623.95
2071,373,871,4,3799.0
2072,230,681,2,779.84
2073,1660,194,5,168.2
2074,1587,396,3,244.98
2075,1322,976,5,2744.7
2076,1666,106,2,329.38
2077,1108,745,2,64.76
2078,274,534,4,3031.32
2079,1965,978,4,2057.12
2080,84,217,3,2688.27
2081,259,993,2,1686.74
2082,1211,612,4,2709.0
2083,143,570,5,357.7
2084,1352,173,2,558.48
2085,1914,582,2,1634.08
2086,964,194,4,134.56
2087,1672,920,1,642.6
2088,1357,88,1,790.82
2089,1114,918,3,1092.24
2090,1820,756,5,2815.05
2091,732,854,1,529.4
2092,1611,545,2,772.46
2093,1873,80,4,3276.2
2094,349,514,1,641.95
2095,351,382,4,3463.36
2096,1505,757,3,2027.04
2097,521,226,4,1762.76
2098,698,161,2,1143.4
2099,1161,205,5,401.85
2100,1641,883,3,2610.06
2101,971,104,1,196.74
2102,1493,273,5,3057.35
2103,1355,269,4,3620.6
2104,1281,516,4,3575.0
2105,1293,616,2,793.66
2106,1915,789,1,200.53
2107,562,196,2,847.64
2108,442,63,5,4985.15
2109,593,968,4,1664.2
2110,1466,693,1,154.6
2111,1914,93,5,4663.05
2112,747,813,1,338.81
2113,256,9,1,565.37
2114,1278,188,4,741.32
2115,170,582,3,2451.12
2116,31,363,1,70.24
2117,1265,952,5,2102.15
2118,1641,306,4,807.56
2119,1115,876,3,1035.27
2120,427,728,4,2402.68
2121,393,520,2,13.72
2122,1819,20,3,2551.56
2123,478,839,5,3809.1
2124,282,744,4,2131.24
2125,311,85,4,2445.36
2126,1536,39,4,3009.48
2127,1091,788,2,1087.22
2128,1453,242,5,4414.9
2129,1489,377,2,1529.08
2130,898,796,2,1542.26
2131,1364,775,2,1097.7
2132,693,719,2,781.12
2133,1133,983,2,600.78
2134,394,107,2,1524.1
2135,1682,602,5,2557.85
2136,1615,588,2,1012.82
2137,1775,29,2,1152.44
2138,315,91,4,1409.52
2139,297,183,2,354.68
2140,1655,788,1,543.61
2141,1332,217,3,2688.27
2142,412,44,2,413.78
2143,1928,48,3,2242.44
2144,1712,256,5,1598.25
2145,1383,107,5,3810.25
2146,1445,45,2,1376.72
2147,1554,331,4,1075.88
2148,756,728,3,1802.01
2149,1791,292,1,915.4
2150,757,40,5,3661.25
2151,235,327,5,239.25
2152,839,5,1,583.5
2153,1933,815,4,175.36
2154,835,653,1,573.4
2155,1626,560,5,2146.85
2156,765,161,4,2286.8
2157,1977,769,3,2537.43
2158,1189,819,2,370.08
2159,1665,202,5,2296.25
2160,292,776,4,1021.88
2161,1265,449,2,171.62
2162,1180,222,4,3843.2
2163,640,778,3,2593.74
2164,931,740,4,3876.56
2165,1916,939,4,136.28
2166,1937,157,2,411.18
2167,543,979,5,277.7
2168,952,762,3,2723.43
2169,1664,409,4,1633.6
2170,211,663,4,405.08
2171,1413,461,2,649.72
2172,1956,203,3,474.0
2173,659,54,5,2192.3
2174,1803,710,4,2891.8
2175,359,395,1,150.77
2176,658,852,4,1822.56
2177,1446,678,2,664.24
2178,208,463,2,113.7
2179,829,884,1,713.26
2180,100,436,2,445.38
2181,970,640,3,682.35
2182,543,244,2,170.94
2183,857,45,5,3441.8
2184,323,287,1,512.8
2185,842,734,3,2248.71
2186,97,299,2,1822.58
2187,786,275,3,1349.43
2188,534,217,3,2688.27
2189,240,522,2,237.6
2190,463,211,2,412.34
2191,172,775,2,1097.7
2192,463,38,1,260.33
2193,977,922,5,4618.35
2194,582,695,1,229.05
2195,981,160,3,668.4
2196,1458,351,4,2428.04
2197,559,419,4,2420.6
2198,127,500,2,1742.88
2199,176,955,1,485.93
2200,341,642,3,2263.08
2201,574,20,5,4252.6
2202,1960,977,2,1257.3
2203,852,597,2,822.28
2204,5,459,4,777.52
2205,1565,191,3,2964.66
2206,783,807,1,823.72
2207,261,958,1,773.69
2208,841,200,2,176.9
2209,1913,912,1,636.15
2210,550,26,5,133.35
2211,708,919,4,3730.0
2212,258,951,4,2241.76
2213,890,70,4,2061.96
2214,415,103,3,454.8
2215,166,285,5,4960.75
2216,11,88,2,1581.64
2217,263,289,2,484.24
2218,785,689,5,4108.0
2219,1427,106,2,329.38
2220,1670,105,3,2026.44
2221,200,856,3,277.74
2222,1714,979,3,166.62
2223,126,353,1,960.08
2224,1442,823,3,1101.78
2225,1518,196,3,1271.46
2226,546,661,4,2030.08
2227,1756,590,3,2616.93
2228,378,315,5,4460.3
2229,1276,5,4,2334.0
2230,1603,964,2,58.64
2231,1199,743,2,1859.52
2232,1165,376,5,4080.2
2233,521,855,3,881.07
2234,430,230,5,3218.85
2235,968,674,4,2463.2
2236,305,853,3,564.24
2237,98,98,3,1671.72
2238,932,686,2,1528.9
2239,659,465,4,1040.92
2240,1225,504,5,2032.35
2241,1738,358,2,401.28
2242,1150,78,5,2562.4
2243,299,337,5,216.85
2244,1993,224,3,2009.22
2245,1419,642,4,3017.44
2246,1653,703,1,311.06
2247,1555,40,2,1464.5
2248,1883,279,1,666.77
2249,761,304,2,14.9
2250,226,360,1,950.01
2251,1571,603,4,188.32
2252,93,29,2,1152.44
2253,934,886,3,236.82
2254,1093,777,1,274.13
2255,1292,363,3,210.72
2256,225,683,1,563.76
2257,1754,289,2,484.24
2258,1972,608,1,887.14
2259,1750,610,2,1444.96
2260,531,494,4,2208.0
2261,1288,102,2,1695.8
2262,1775,954,5,1231.15
2263,1644,386,1,419.3
2264,17,802,5,4775.3
2265,1377,142,4,1656.8
2266,228,38,4,1041.32
2267,505,945,4,2921.52
2268,507,720,1,956.03
2269,1303,230,2,1287.54
2270,541,266,3,2756.19
2271,940,170,3,219.57
2272,999,808,4,3763.8
2273,502,221,5,2297.8
2274,611,793,2,1050.64
2275,1892,367,4,93.84
2276,261,21,3,1890.39
2277,600,164,4,2230.04
2278,362,58,5,3709.55
2279,1701,788,3,1630.83
2280,747,449,2,171.62
2281,841,721,5,354.7
2282,1767,282,3,283.53
2283,1263,562,1,979.59
2284,1171,796,1,771.13
2285,1478,287,2,1025.6
2286,425,801,3,2559.33
2287,693,383,4,1916.92
2288,1630,953,5,3544.15
2289,362,877,5,2993.45
2290,1718,251,4,703.04
2291,1017,111,5,640.9
2292,60,576,5,1752.95
2293,217,996,2,134.04
2294,737,228,5,774.5
2295,1209,882,1,355.82
2296,103,386,1,419.3
2297,302,812,3,1942.38
2298,43,436,3,668.07
2299,1504,155,3,1854.87
2300,1192,673,2,298.36
2301,816,85,1,611.34
2302,789,156,1,704.38
2303,988,503,2,1990.26
2304,1004,648,3,1305.72
2305,1748,357,3,1805.97
2306,727,769,4,3383.24
2307,894,102,5,4239.5
2308,1537,573,2,1593.32
2309,1947,314,1,334.36
2310,1472,125,1,63.24
2311,414,131,1,215.57
2312,346,940,2,1055.7
2313,22,483,2,1728.78
2314,470,455,1,485.41
2315,409,842,3,2911.47
2316,1758,897,5,1179.25
2317,345,282,5,472.55
2318,1892,142,3,1242.6
2319,814,999,1,75.74
2320,88,355,1,256.98
2321,1545,630,3,2089.26
2322,470,929,3,1188.18
2323,1136,744,4,2131.24
2324,1867,717,1,984.74
2325,1274,164,3,1672.53
2326,17,486,3,595.71
2327,1507,415,1,861.21
2328,1264,972,3,1697.43
2329,1522,393,1,260.2
2330,196,18,2,1294.82
2331,1834,90,5,4075.7
2332,1493,581,3,1124.79
2333,237,942,4,3164.72
2334,1022,345,2,740.52
2335,1062,256,2,639.3
2336,370,179,1,701.39
2337,287,713,3,1967.55
2338,1742,627,5,3015.8
2339,415,27,4,3112.92
2340,125,170,3,219.57
2341,1632,78,4,2049.92
2342,717,71,3,1768.05
2343,1113,504,4,1625.88
2344,32,327,2,95.7
2345,484,249,2,1703.18
2346,1048,21,2,1260.26
2347,1449,743,2,1859.52
2348,1002,252,3,827.43
2349,478,107,5,3810.25
2350,1247,529,4,57.92
2351,1246,514,2,1283.9
2352,1456,139,5,1915.15
2353,1224,93,1,932.61
2354,1807,149,2,176.7
2355,1707,851,1,647.09
2356,986,164,5,2787.55
2357,5,718,3,2494.5
2358,1182,863,2,1853.6
2359,685,605,1,624.53
2360,1516,459,4,777.52
2361,864,470,5,2189.8
2362,363,169,5,3927.7
2363,792,119,4,2062.08
2364,695,582,4,3268.16
2365,1601,146,2,37.8
2366,3,508,1,300.49
2367,525,172,2,823.54
2368,556,657,3,1479.24
2369,166,878,5,4813.15
2370,1789,70,1,515.49
2371,1632,728,2,1201.34
2372,435,913,1,602.09
2373,328,231,3,1746.99
2374,1940,699,2,637.4
2375,1345,194,5,168.2
2376,210,363,4,280.96
2377,926,88,4,3163.28
2378,154,927,3,263.76
2379,513,622,3,2423.97
2380,1821,398,3,2415.21
2381,1345,118,2,90.86
2382,933,30,2,728.92
2383,1445,508,2,600.98
2384,1776,605,1,624.53
2385,1070,594,5,978.45
2386,47,579,3,287.91
2387,888,454,1,936.64
2388,1014,171,4,2051.28
2389,951,451,2,1401.8
2390,908,401,1,39.87
2391,551,587,3,683.7
2392,1023,503,4,3980.52
2393,1190,240,4,1241.36
2394,1838,665,4,948.36
2395,1472,89,2,102.88
2396,689,952,4,1681.72
2397,1419,275,4,1799.24
2398,370,167,3,272.22
2399,313,957,1,554.19
2400,796,446,5,4462.25
2401,100,490,2,1605.6
2402,312,829,3,934.14
2403,182,768,1,277.3
2404,1440,804,4,595.04
2405,587,607,2,1793.82
2406,1197,548,2,1087.66
2407,63,145,4,2021.28
2408,188,17,5,3828.55
2409,1321,222,3,2882.4
2410,962,881,2,644.18
2411,510,570,4,286.16
2412,1424,296,4,2024.8
2413,1633,277,3,2403.72
2414,140,678,3,996.36
2415,1126,764,4,1554.2
2416,145,230,5,3218.85
2417,231,402,5,1919.65
2418,759,960,4,1100.72
2419,561,898,4,3708.68
2420,1538,146,5,94.5
2421,1971,410,5,558.85
2422,768,343,3,948.75
2423,1605,846,5,1875.2
2424,315,182,4,2206.2
2425,215,58,3,2225.73
2426,1933,504,1,406.47
2427,1236,72,5,4908.75
2428,648,478,2,1781.58
2429,1738,23,1,643.9
2430,539,180,2,1456.1
2431,853,518,4,2912.12
2432,493,719,1,390.56
2433,432,87,4,1352.48
2434,1656,359,1,340.94
2435,1464,691,2,1444.58
2436,1295,550,2,534.72
2437,1279,310,1,325.74
2438,518,519,5,4571.3
2439,1988,291,4,2069.16
2440,36,590,4,3489.24
2441,1683,388,4,2201.44
2442,1897,738,1,641.59
2443,943,785,3,562.65
2444,1903,922,4,3694.68
2445,1875,586,1,532.46
2446,1606,201,4,1509.2
2447,292,547,1,849.94
2448,726,799,3,1378.47
2449,326,816,4,974.68
2450,340,294,4,1092.68
2451,338,860,5,1337.7
2452,1289,416,4,1817.4
2453,203,509,5,3554.35
2454,1566,53,1,662.81
2455,186,124,3,618.51
2456,1684,280,3,2162.58
2457,459,500,3,2614.32
2458,1753,95,1,897.92
2459,1119,631,3,1498.14
2460,292,13,1,789.19
2461,1297,794,1,389.45
2462,761,55,3,368.01
2463,838,354,2,471.04
2464,333,729,2,730.92
2465,1798,47,5,3662.35
2466,1777,777,1,274.13
2467,136,607,1,896.91
2468,643,816,2,487.34
2469,773,803,2,378.22
2470,1756,729,4,1461.84
2471,1585,651,5,1850.6
2472,1495,118,2,90.86
2473,161,64,2,130.6
2474,1064,240,3,931.02
2475,1492,231,1,582.33
2476,1593,839,5,3809.1
2477,890,418,2,1445.58
2478,158,191,5,4941.1
2479,751,927,1,87.92
2480,1621,668,3,1115.79
2481,1388,475,1,867.44
2482,1365,246,4,513.2
2483,1376,464,5,2813.2
2484,656,969,3,2721.96
2485,733,872,4,994.88
2486,1162,844,1,985.29
2487,1148,109,1,292.81
2488,1167,394,4,2156.6
2489,1361,726,1,491.24
2490,981,193,5,874.55
2491,1866,331,3,806.91
2492,64,997,3,2822.85
2493,1284,755,3,750.63
2494,327,268,2,412.9
2495,1006,598,2,1943.86
2496,1878,159,2,1807.14
2497,866,525,3,1854.15
2498,35,857,2,1887.62
2499,1144,102,4,3391.6
2500,326,193,5,874.55
2501,743,442,3,984.54
2502,501,979,2,111.08
2503,1629,329,2,751.88
2504,880,288,3,2018.94
2505,687,174,4,3992.4
2506,1675,531,3,2010.99
2507,1852,800,2,885.46
2508,123,538,2,1437.0
2509,1641,971,1,941.0
2510,1718,856,5,462.9
2511,1268,708,3,1185.33
2512,864,264,2,769.14
2513,1163,657,2,986.16
2514,624,269,1,905.15
2515,1717,81,1,97.56
2516,890,160,3,668.4
2517,275,524,3,2857.32
2518,1368,910,2,1920.04
2519,1759,778,2,1729.16
2520,26,624,5,4687.9
2521,518,478,1,890.79
2522,22,779,3,1068.69
2523,27,763,5,2226.9
2524,801,501,5,2721.55
2525,1243,974,4,3644.6
2526,1848,285,2,1984.3
2527,30,994,1,209.8
2528,1087,908,5,4327.65
2529,295,551,4,3205.56
2530,464,590,3,2616.93
2531,980,794,2,778.9
2532,769,560,1,429.37
2533,1267,803,5,945.55
2534,1939,788,1,543.61
2535,217,833,1,417.66
2536,1132,486,3,595.71
2537,785,170,5,365.95
2538,1743,743,5,4648.8
2539,1677,419,2,1210.3
2540,1561,259,5,2345.3
2541,1513,738,2,1283.18
2542,75,254,5,1159.4
2543,1877,913,2,1204.18
2544,182,72,2,1963.5
2545,1558,67,2,1128.42
2546,914,518,3,2184.09
2547,124,55,5,613.35
2548,1993,760,2,1291.96
2549,1475,23,2,1287.8
2550,731,427,3,2075.88
2551,1945,502,5,2038.75
2552,1904,24,2,939.04
2553,1869,617,1,966.38
2554,1683,147,2,108.78
2555,1010,322,3,548.25
2556,970,565,4,1400.88
2557,719,126,3,1984.86
2558,1053,572,4,239.64
2559,1210,90,4,3260.56
2560,846,756,3,1689.03
2561,1760,15,3,2925.15
2562,1974,118,3,136.29
2563,862,835,5,2910.15
2564,1436,755,3,750.63
2565,1766,849,1,806.9
2566,1796,412,1,550.28
2567,1168,506,3,742.29
2568,1454,674,2,1231.6
2569,936,570,5,357.7
2570,427,180,2,1456.1
2571,601,310,2,651.48
2572,27,211,3,618.51
2573,1561,974,1,911.15
2574,1694,696,5,4742.45
2575,1852,711,4,1390.76
2576,1578,570,2,143.08
2577,694,660,3,310.41
2578,355,987,1,468.54
2579,1338,561,4,2123.84
2580,1128,957,5,2770.95
2581,1695,319,4,318.04
2582,1185,881,3,966.27
2583,599,693,3,463.8
2584,365,142,2,828.4
2585,1,104,4,786.96
2586,492,855,5,1468.45
2587,240,283,2,316.38
2588,1348,993,3,2530.11
2589,766,425,1,439.88
2590,24,640,5,1137.25
2591,1042,883,1,870.02
2592,1215,191,1,988.22
2593,614,6,1,477.2
2594,1298,308,2,1812.98
2595,1291,775,3,1646.55
2596,751,903,1,650.57
2597,533,859,3,2891.13
2598,1232,388,2,1100.72
2599,543,798,5,3240.95
2600,419,305,1,780.92
2601,757,474,2,1192.78
2602,477,37,3,1391.64
2603,1302,865,3,656.49
2604,806,998,4,2827.88
2605,195,32,3,2573.58
2606,1889,462,1,463.36
2607,1938,538,5,3592.5
2608,1030,381,5,4103.25
2609,758,757,1,675.68
2610,516,734,4,2998.28
2611,460,213,4,1963.88
2612,62,677,2,373.1
2613,162,149,1,88.35
2614,516,260,2,1902.9
2615,1553,196,2,847.64
2616,1323,460,1,254.83
2617,980,845,2,1973.14
2618,1033,789,2,401.06
2619,523,716,4,3814.08
2620,759,607,2,1793.82
2621,1673,992,3,1318.44
2622,1917,661,3,1522.56
2623,1298,659,1,224.45
2624,1327,719,5,1952.8
2625,24,17,5,3828.55
2626,1293,377,1,764.54
2627,1242,339,1,573.82
2628,1990,235,2,1339.4
2629,22,603,2,94.16
2630,662,619,5,725.9
2631,537,880,3,1218.81
2632,1520,739,3,2481.78
2633,783,893,1,567.59
2634,1399,218,4,2409.2
2635,676,696,4,3793.96
2636,610,972,3,1697.43
2637,1417,124,1,206.17
2638,1304,305,4,3123.68
2639,1035,486,2,397.14
2640,1128,512,1,849.5
2641,1470,967,4,2621.12
2642,1492,429,5,479.95
2643,469,901,2,1777.96
2644,42,854,1,529.4
2645,455,810,1,526.41
2646,1219,751,5,1083.6
2647,1366,820,5,1334.45
2648,1311,926,2,1061.26
2649,229,157,4,822.36
2650,1756,537,3,296.64
2651,982,814,5,3902.35
2652,517,193,2,349.82
2653,1375,74,5,2258.45
2654,1665,982,4,1473.72
2655,801,818,3,2775.57
2656,173,625,2,93.38
2657,675,82,2,1142.66
2658,79,749,3,1997.73
2659,564,403,5,3708.55
2660,794,777,1,274.13
2661,559,129,3,1250.55
2662,846,898,3,2781.51
2663,309,715,1,566.8
2664,638,49,3,1665.15
2665,41,96,4,1691.56
2666,259,845,3,2959.71
2667,1484,60,1,311.88
2668,1629,454,4,3746.56
2669,456,931,1,489.06
2670,1241,751,1,216.72
2671,1379,143,1,247.37
2672,1440,43,2,452.14
2673,1577,790,2,1492.08
2674,836,99,1,600.31
2675,86,934,2,931.74
2676,1574,600,4,1766.72
2677,959,845,2,1973.14
2678,1146,325,2,1205.66
2679,902,230,1,643.77
2680,1124,38,3,780.99
2681,1185,879,3,2479.92
2682,1936,483,2,1728.78
2683,834,852,5,2278.2
2684,1529,524,3,2857.32
2685,1669,748,4,1998.08
2686,997,322,2,365.5
2687,361,404,3,1187.13
2688,1261,810,1,526.41
2689,769,419,5,3025.75
2690,1512,939,3,102.21
2691,1839,476,2,323.08
2692,1312,248,3,1693.8
2693,592,907,2,834.24
2694,1459,629,4,3777.76
2695,1728,203,2,316.0
2696,1876,120,5,3355.55
2697,658,798,4,2592.76
2698,379,840,3,1055.67
2699,1964,992,5,2197.4
2700,1152,956,4,2324.16
2701,587,636,3,1722.69
2702,1628,983,1,300.39
2703,716,728,2,1201.34
2704,999,342,1,468.1
2705,462,30,5,1822.3
2706,1488,439,4,2956.2
2707,1669,894,3,1571.1
2708,48,653,4,2293.6
2709,1718,450,1,84.22
2710,712,78,4,2049.92
2711,131,90,4,3260.56
2712,345,888,4,1537.68
2713,1,978,3,1542.84
2714,586,131,2,431.14
2715,1001,200,5,442.25
2716,1341,468,3,541.17
2717,1096,459,4,777.52
2718,964,887,2,1491.12
2719,1194,619,4,580.72
2720,1853,808,4,3763.8
2721,1549,334,2,171.46
2722,649,29,5,2881.1
2723,1163,468,4,721.56
2724,1296,853,3,564.24
2725,1865,718,5,4157.5
2726,717,630,4,2785.68
2727,127,35,5,1668.15
2728,1636,1,2,659.36
2729,509,485,4,2611.08
2730,1301,784,4,134.4
2731,1758,198,1,542.24
2732,1731,718,5,4157.5
2733,1151,669,5,4996.4
2734,1635,348,2,1055.6
2735,1360,33,2,849.56
2736,1125,380,5,4514.05
2737,1189,818,5,4625.95
2738,1663,649,3,888.45
2739,666,631,5,2496.9
2740,700,177,3,474.78
2741,367,123,5,1034.35
2742,114,578,1,811.61
2743,259,548,1,543.83
2744,1690,921,3,1198.11
2745,1858,633,1,477.88
2746,1089,229,1,642.79
2747,230,45,5,3441.8
2748,825,9,4,2261.48
2749,1302,865,1,218.83
2750,1463,984,1,904.17
2751,1969,76,1,413.23
2752,650,692,3,2613.63
2753,1232,190,3,1603.95
2754,1202,587,5,1139.5
2755,1519,793,4,2101.28
2756,1605,979,3,166.62
2757,1433,118,3,136.29
2758,801,204,2,868.64
2759,661,387,2,788.42
2760,1101,851,2,1294.18
2761,1667,566,4,3751.6
2762,1698,18,5,3237.05
2763,34,129,4,1667.4
2764,1150,648,1,435.24
2765,1543,141,2,157.04
2766,989,320,3,1995.18
2767,1616,751,4,866.88
2768,579,914,1,271.47
2769,310,41,1,170.42
2770,1506,74,1,451.69
2771,368,77,5,2237.4
2772,233,123,2,413.74
2773,237,5,5,2917.5
2774,892,762,1,907.81
2775,232,35,5,1668.15
2776,697,89,2,102.88
2777,856,974,3,2733.45
2778,1004,342,2,936.2
2779,1948,977,5,3143.25
2780,1812,493,3,2091.45
2781,1669,605,5,3122.65
2782,1440,450,2,168.44
2783,526,27,5,3891.15
2784,224,564,3,785.58
2785,1953,298,4,889.48
2786,477,963,2,1333.54
2787,1993,635,3,2449.2
2788,993,722,5,4628.45
2789,1321,291,2,1034.58
2790,1762,963,2,1333.54
2791,1804,979,4,222.16
2792,1391,247,3,1004.49
2793,1582,706,2,1356.88
2794,1452,105,4,2701.92
2795,635,828,3,163.32
2796,1474,218,1,602.3
2797,1896,761,3,639.33
2798,237,906,2,1509.22
2799,1566,422,5,2756.0
2800,583,342,2,936.2
2801,1610,386,5,2096.5
2802,1933,796,5,3855.65
2803,1384,695,5,1145.25
2804,280,403,3,2225.13
2805,221,101,5,2235.0
2806,233,530,5,849.55
2807,1390,771,1,156.96
2808,1639,635,3,2449.2
2809,1113,724,3,2665.14
2810,137,786,5,825.95
2811,262,331,3,806.91
2812,1189,634,2,879.2
2813,1019,450,4,336.88
2814,183,826,1,966.59
2815,1225,91,4,1409.52
2816,354,362,4,3028.16
2817,759,785,4,750.2
2818,1215,849,2,1613.8
2819,53,412,2,1100.56
2820,240,74,5,2258.45
2821,1256,80,3,2457.15
2822,1153,199,1,344.3
2823,953,144,2,1890.8
2824,1180,476,3,484.62
2825,207,373,5,1916.05
2826,1396,22,3,2967.99
2827,368,291,5,2586.45
2828,409,555,5,2077.85
2829,379,614,4,1297.64
2830,1003,75,1,932.06
2831,700,628,2,364.14
2832,1874,761,4,852.44
2833,664,194,2,67.28
2834,1642,983,1,300.39
2835,1234,892,4,3394.4
2836,793,385,5,3256.7
2837,128,320,4,2660.24
2838,1385,669,1,999.28
2839,524,906,5,3773.05
2840,618,445,5,2165.9
2841,796,596,2,1986.72
2842,898,439,4,2956.2
2843,578,807,2,1647.44
2844,1583,771,5,784.8
2845,541,335,2,1328.24
2846,464,288,1,672.98
2847,836,565,4,1400.88
2848,1605,917,1,474.19
2849,1625,914,3,814.41
2850,841,506,2,494.86
2851,1881,933,4,3349.4
2852,306,847,2,699.52
2853,1288,266,2,1837.46
2854,628,8,3,2424.36
2855,445,343,1,316.25
2856,1487,392,5,3631.0
2857,1021,51,5,4812.3
2858,599,893,1,567.59
2859,1095,392,1,726.2
2860,1619,156,1,704.38
2861,998,873,3,2201.64
2862,919,28,5,79.0
2863,696,384,1,961.55
2864,62,373,5,1916.05
2865,209,477,5,2780.05
2866,566,358,3,601.92
2867,1306,595,2,1653.02
2868,56,236,1,362.36
2869,1436,582,2,1634.08
2870,734,103,4,606.4
2871,1311,96,1,422.89
2872,505,92,5,3047.95
2873,557,802,3,2865.18
2874,470,295,5,1313.3
2875,1655,855,5,1468.45
2876,1291,547,4,3399.76
2877,8,87,1,338.12
2878,1865,376,5,4080.2
2879,1163,788,3,1630.83
2880,1904,58,4,2967.64
2881,1372,405,3,1421.52
2882,1195,611,2,349.72
2883,210,823,3,1101.78
2884,947,857,2,1887.62
2885,884,2,2,77.0
2886,1101,73,5,105.65
2887,483,446,1,892.45
2888,1557,514,2,1283.9
2889,273,43,3,678.21
2890,22,282,4,378.04
2891,146,94,4,2516.72
2892,1298,458,3,999.12
2893,403,544,2,1337.82
2894,497,312,1,923.95
2895,567,724,5,4441.9
2896,1807,164,3,1672.53
2897,753,3,4,74.08
2898,1294,66,5,4304.9
2899,1618,263,2,979.56
2900,854,982,5,1842.15
2901,543,482,5,3206.85
2902,696,195,3,1721.13
2903,1240,232,2,14.08
2904,397,795,1,743.86
2905,1945,801,2,1706.22
2906,257,659,2,448.9
2907,269,468,3,541.17
2908,1606,397,4,3280.16
2909,1013,360,4,3800.04
2910,232,690,1,923.57
2911,282,268,5,1032.25
2912,1119,427,2,1383.92
2913,1893,765,2,311.08
2914,1144,237,4,3588.12
2915,1026,945,5,3651.9
2916,1331,882,2,711.64
2917,1796,366,1,461.56
2918,1896,992,4,1757.92
2919,1279,71,4,2357.4
2920,641,959,5,1467.15
2921,1422,319,3,238.53
2922,870,283,5,790.95
2923,1879,883,3,2610.06
2924,1692,996,3,201.06
2925,991,34,5,406.25
2926,1858,96,5,2114.45
2927,1003,257,5,4770.25
2928,1589,819,5,925.2
2929,1915,842,5,4852.45
2930,1511,781,4,3368.52
2931,1879,252,2,551.62
2932,1297,564,1,261.86
2933,64,592,4,252.8
2934,1431,751,2,433.44
2935,883,456,3,2197.08
2936,1702,842,2,1940.98
2937,1932,733,1,912.11
2938,886,280,2,1441.72
2939,206,148,5,4885.25
2940,1056,851,1,647.09
2941,703,344,5,296.4
2942,1762,145,4,2021.28
2943,1227,181,2,1764.58
2944,196,937,5,1094.45
2945,1845,781,4,3368.52
2946,421,405,5,2369.2
2947,163,825,1,570.53
2948,1399,509,5,3554.35
2949,179,80,1,819.05
2950,1258,185,2,1575.38
2951,838,540,4,2245.16
2952,65,890,1,23.98
2953,1135,706,2,1356.88
2954,684,232,1,7.04
2955,260,354,3,706.56
2956,134,683,5,2818.8
2957,1892,313,2,328.02
2958,1935,343,2,632.5
2959,599,678,5,1660.6
2960,1581,452,2,424.38
2961,1191,621,3,1762.14
2962,1503,753,5,2841.8
2963,1150,464,2,1125.28
2964,1981,356,5,1329.7
2965,1452,780,4,3820.76
2966,1381,872,4,994.88
2967,1560,340,1,598.35
2968,414,105,1,675.48
2969,14,103,4,606.4
2970,1851,3,2,37.04
2971,162,774,4,3306.8
2972,211,721,1,70.94
2973,1394,847,4,1399.04
2974,1094,224,1,669.74
2975,1331,974,2,1822.3
2976,627,91,4,1409.52
2977,1512,571,1,108.44
2978,1514,817,5,2574.9
2979,1839,407,5,597.1
2980,1074,576,3,1051.77
2981,1647,219,4,2035.28
2982,1962,545,1,386.23
2983,224,171,1,512.82
2984,1436,278,2,358.3
2985,702,967,5,3276.4
2986,926,347,1,325.03
2987,1010,326,5,352.3
2988,1252,687,2,837.6
2989,33,206,4,1758.08
2990,846,858,3,901.89
2991,1105,223,5,3831.6
2992,507,88,1,790.82
2993,1290,69,3,2046.21
2994,838,766,1,724.79
2995,547,594,5,978.45
2996,336,789,5,1002.65
2997,1713,798,1,648.19
2998,1854,874,1,396.5
2999,1504,377,3,2293.62
3000,1571,954,5,1231.15
3001,50,541,4,1757.6
3002,1232,342,1,468.1
3003,1095,362,5,3785.2
3004,701,196,5,2119.1
3005,1345,88,5,3954.1
3006,1281,64,4,261.2
3007,233,658,5,4089.25
3008,1172,807,4,3294.88
3009,1598,396,3,244.98
3010,1092,268,1,206.45
3011,1241,882,1,355.82
3012,188,602,5,2557.85
3013,815,155,4,2473.16
3014,1095,889,3,2463.69
3015,1503,633,3,1433.64
3016,1913,230,5,3218.85
3017,546,512,1,849.5
3018,1104,470,4,1751.84
3019,268,421,5,3786.4
3020,1042,276,4,1665.44
3021,318,604,1,298.06
3022,330,351,4,2428.04
3023,1607,187,3,1698.87
3024,457,901,1,888.98
3025,1924,197,3,848.4
3026,1343,940,1,527.85
3027,1153,367,4,93.84
3028,46,630,3,2089.26
3029,151,547,3,2549.82
3030,1225,400,5,1284.75
3031,163,884,2,1426.52
3032,391,143,4,989.48
3033,1911,943,2,1138.04
3034,535,943,3,1707.06
3035,667,304,5,37.25
3036,1060,150,3,2602.35
3037,501,758,5,3189.95
3038,767,922,5,4618.35
3039,939,971,1,941.0
3040,1583,866,1,214.57
3041,1709,168,1,227.63
3042,1229,682,1,865.35
3043,1046,676,1,392.22
3044,259,404,2,791.42
3045,437,196,2,847.64
3046,820,198,3,1626.72
3047,1438,999,3,227.22
3048,1627,429,1,95.99
3049,1692,919,1,932.5
3050,381,181,1,882.29
3051,1325,370,3,1842.18
3052,530,368,3,1935.78
